Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,5,1,0,1,0,LOW,May,2,5,6,6,Returning_Visitor,FALSE,FALSE
2,107,0,0,14,3,0.08125,3,0,LOW,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,0,0.133333333,3,0,HIGH,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1,0.036363636,3,0,HIGH,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0.12,3,0,HIGH,May,2,4,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1,0.05,3,0,HIGH,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,1,0.004761905,2,0,LOW,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
3,61,0,0,31,2,0,0,0,LOW,May,1,2,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,3,0,LOW,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
5,7589285714,0,0,51,3,0.015757576,2,3229518182,HIGH,May,2,2,6,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,3,0.08,3,0,NORMAL,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
3,37.5,0,0,46,3,0.017730496,2,0,LOW,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,3,0,1,0,NORMAL,May,3,2,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,3,0,0,1261543434,LOW,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,2,0,0,0,LOW,May,3,2,8,6,Returning_Visitor,FALSE,FALSE
1,36,0,0,34,2,0.013541667,2,0,HIGH,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
5,123.5,2,13,37,3,0.002,2,0,LOW,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,116,0,0,22,3,0.008695652,2,2781913043,LOW,May,1,1,3,4,Returning_Visitor,TRUE,TRUE
8,127.7,3,36,70,2,0.018181818,1,1502583766,LOW,May,3,2,3,11,Returning_Visitor,FALSE,FALSE
2,54,0,0,11,2,0.020512821,1,0,LOW,May,1,1,4,6,Returning_Visitor,FALSE,FALSE
2,24,0,0,11,1,0,2,0,LOW,May,4,5,1,3,Returning_Visitor,FALSE,FALSE
1,19,0,0,16,2,0.007142857,2,0,LOW,May,1,8,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,0,0,0,0,LOW,May,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1,0.1,3,0,LOW,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0.04,3,0,HIGH,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
6,9866666667,3,35,21,3,0.016666667,1,84525,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,31,2,13,23,3,0.013043478,2,0,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
4,139,1,146,26,3,0.016666667,1,0,LOW,May,1,1,6,2,Returning_Visitor,TRUE,FALSE
1,24,1,72,13,1,0,0,23.13,LOW,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,37,0,0,8,1,0.014285714,2,0,LOW,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,2,43,25,2,0,1,6783,LOW,May,2,4,5,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,75,3,0.005479452,1,118290411,HIGH,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,2,7,11,3,0,2,0,HIGH,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,2,0,0,27,3,0.040740741,3,0,LOW,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
1,0,0,0,18,3,0.0375,3,0,LOW,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,3,0,1,0,HIGH,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
6,141.5,3,474.5,46,2,0.003703704,0,6076734568,LOW,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
2,86,0,0,18,3,0,0,0,LOW,May,3,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,3,0,1,0,LOW,May,3,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,0,0.066666667,3,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,1,0,2,0,LOW,May,2,2,7,1,Returning_Visitor,TRUE,FALSE
7,1499166667,0,0,31,2,0,0,191105,LOW,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
1,21,0,0,31,3,0.006896552,0,0,LOW,May,2,2,1,4,New_Visitor,FALSE,FALSE
0,0,0,0,8,3,0,1,23235,LOW,May,1,1,1,5,New_Visitor,FALSE,TRUE
1,5,0,0,59,2,0.035380117,2,0,HIGH,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
8,2641666667,1,391,61,1,0.003174603,1,0,HIGH,May,2,5,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,4883333333,6,370875,22,3,0.032142857,2,2293531071,HIGH,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,8862857143,0,0,39,3,0,1,0,LOW,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,0,0,2,0,LOW,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,1,0.007692308,2,0,HIGH,May,2,4,3,2,Returning_Visitor,FALSE,FALSE
2,52,0,0,28,3,0,1,41976,LOW,May,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.066666667,3,0,LOW,May,2,2,3,11,Returning_Visitor,FALSE,FALSE
7,119,0,0,67,2,0,0,0.902835681,LOW,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,39,0,0,6,3,0,1,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
12,8122222222,0,0,181,3,0.01382199,1,0,HIGH,May,3,2,2,13,Returning_Visitor,TRUE,FALSE
0,0,1,25,8,1,0.025,2,0,HIGH,May,2,5,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,10,3,0,1,36256,NORMAL,May,2,2,5,2,New_Visitor,FALSE,TRUE
4,9133333333,0,0,27,3,0,0,9065333333,LOW,May,1,10,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,1,0,2,0,HIGH,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
9,181375,0,0,116,3,0,0,8430663844,LOW,May,2,2,2,6,Returning_Visitor,TRUE,TRUE
0,0,0,0,28,1,0,0,0,HIGH,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
4,115,0,0,53,3,0.003636364,0,0,LOW,May,1,1,4,6,Returning_Visitor,TRUE,FALSE
1,17,0,0,10,0,0.036363636,2,0,LOW,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
3,74,0,0,8,0,0.033333333,3,0,LOW,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
6,135.5,0,0,23,3,0.008333333,0,0,LOW,May,2,6,3,3,Returning_Visitor,FALSE,FALSE
0,-1,0,-1,1,0,0.2,3,0,LOW,May,3,2,5,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,3,0,0,2803452632,NORMAL,May,2,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,29,2,0.021428571,2,0,LOW,May,2,2,2,6,Returning_Visitor,TRUE,FALSE
6,561,0,0,29,2,0.011458333,1,0,LOW,May,3,2,5,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,3,0.026086957,2,0,HIGH,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,3,0.046296296,3,0,LOW,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
5,60,1,0,10,3,0.016666667,2,0,LOW,May,2,4,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
4,1143333333,0,0,55,2,0.001886792,0,0,LOW,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
2,70,0,0,18,1,0,1,242865,LOW,May,2,5,5,4,New_Visitor,TRUE,TRUE
4,1473333333,0,0,19,3,0,0,0,LOW,May,2,2,7,2,New_Visitor,FALSE,FALSE
1,5,0,0,9,3,0,1,0,LOW,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
1,56,0,0,7,3,0.088888889,3,0,NORMAL,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,1,0,3,0,LOW,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,1,100,13,3,0,0,0,LOW,May,3,2,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,40,3,0.048333333,3,0,HIGH,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,1,0,2,0,LOW,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
6,394.1,4,489.6,40,3,0,0,1719073913,LOW,May,3,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1,0.052380952,3,0,NORMAL,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,3,0,2,0,HIGH,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
2,56.2,0,0,102,3,0.004692308,1,1525033754,HIGH,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
6,1041136364,3,95,95,2,0,0,1678420229,LOW,May,3,2,5,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1,0,1,0,HIGH,May,2,2,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,2,0,1,0,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0.02,2,0,LOW,May,1,1,2,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,3,0.030769231,2,0,LOW,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,3,101,7,3,0,1,0,LOW,May,2,2,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,14,1,0.015384615,0,0,LOW,May,1,1,3,2,New_Visitor,FALSE,FALSE
5,1023,0,0,46,3,0.008,1,0,HIGH,May,2,2,7,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,2,0,HIGH,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1,0,1,0,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
5,341.4,0,0,20,3,0.010526316,1,0,HIGH,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
8,1170238095,2,57,11,2,0,0,0,LOW,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
3,150,0,0,42,3,0,0,0,LOW,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,3,0.08,3,0,LOW,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,3,0.016666667,2,0,NORMAL,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
6,449.25,0,0,29,3,0.013793103,1,0,LOW,May,3,2,5,3,Returning_Visitor,TRUE,FALSE
2,14,2,10,17,3,0,0,0,LOW,May,1,1,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,7,3,0.1,3,0,LOW,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,3,0,0,0,LOW,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,2,7,23,2,0,0,0,HIGH,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
8,1211666667,0,0,70,3,0.005263158,0,2627933158,NORMAL,May,2,2,2,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,29,3,0.05862069,3,0,HIGH,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,3,0,2,0,LOW,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
9,146.25,0,0,25,1,0.006666667,1,0,LOW,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
7,233,0,0,45,3,0.000531915,1,1196396809,NORMAL,May,1,2,4,4,Returning_Visitor,FALSE,FALSE
2,135,0,0,53,2,0.005454545,1,0,LOW,May,2,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,NORMAL,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
2,127,0,0,13,3,0.015384615,2,0,LOW,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,3,0,2,0,NORMAL,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
5,2245833333,5,84,15,1,0.008695652,0,0,LOW,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
1,23,0,0,20,3,0.036363636,2,0,NORMAL,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1,0,1,0,LOW,May,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,11,1,0,2,0,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
10,268,2,7,24,3,0.008333333,1,0,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,2,0,LOW,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
1,16,0,0,14,3,0,0,0,LOW,May,1,1,1,4,New_Visitor,FALSE,FALSE
2,55,1,36,24,3,0.015384615,1,0,NORMAL,May,3,2,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,0,0,0,0,LOW,May,2,2,1,19,Returning_Visitor,FALSE,FALSE
1,4,0,0,50,3,0,0,0,LOW,May,4,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,2,0.030107527,3,0,NORMAL,May,2,4,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,8,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,2,0.029268293,2,0,NORMAL,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0.1,3,0,HIGH,May,3,2,7,13,Returning_Visitor,FALSE,FALSE
1,0,3,92.5,9,3,0,1,5816727273,LOW,May,1,1,1,5,New_Visitor,FALSE,TRUE
3,33,0,0,2,0,0.013333333,3,0,HIGH,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
1,15,1,157,36,2,0,0,0,LOW,May,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,1,0.057142857,3,0,LOW,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
4,46.4,0,0,128,3,0.0171875,2,14984875,NORMAL,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
12,6720952381,2,86,23,2,0,0,0,LOW,May,1,1,2,6,Returning_Visitor,FALSE,FALSE
3,604.5,6,7566666667,50,2,0.019393939,2,0,HIGH,May,1,1,3,15,Returning_Visitor,TRUE,FALSE
1,90,0,0,30,3,0,0,0,LOW,May,1,1,1,7,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,2,0.04,2,0,LOW,May,3,2,6,3,Returning_Visitor,FALSE,FALSE
7,1881666667,0,0,52,2,0.003508772,0,2011792982,LOW,May,2,5,6,5,Returning_Visitor,TRUE,TRUE
0,0,0,0,25,3,0.025333333,2,0,HIGH,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,2,0,HIGH,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,103,2,0.029901961,2,0,HIGH,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
4,82,0,0,13,1,0,1,31.98,LOW,May,1,2,8,3,Returning_Visitor,FALSE,TRUE
1,178,0,0,3,0,0,1,0,NORMAL,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
4,177,0,0,39,2,0.005,1,0,LOW,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1,0,2,0,LOW,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,1,85,2,3,0,3,0,NORMAL,May,1,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,2156166667,2,92,15,1,0.036363636,2,0,LOW,May,1,2,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,1,0.064285714,3,0,HIGH,May,4,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1,0,1,0,LOW,May,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,5,7,3,Returning_Visitor,FALSE,FALSE
5,105.5,0,0,16,1,0,0,0,LOW,May,3,2,1,6,New_Visitor,FALSE,FALSE
6,475.75,1,18,28,3,0.0125,1,1581839583,LOW,May,2,2,5,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,2,0.030769231,3,0,NORMAL,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
1,30,0,0,21,2,0.028571429,2,0,LOW,May,3,2,8,4,Returning_Visitor,TRUE,FALSE
6,79.1,0,0,25,3,0,0,0,LOW,May,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,13,3,0,0,0,LOW,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,1,5,10,3,0,1,0,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,34,0,0,12,2,0.016666667,1,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,6,2,2,Returning_Visitor,FALSE,FALSE
6,595.1,3,1439,19,2,0,1,0,LOW,May,1,1,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1,0,0,0,LOW,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
7,74,3,31,13,1,0,0,0,LOW,May,1,1,3,5,New_Visitor,TRUE,FALSE
6,212,1,9,10,1,0,0,0,HIGH,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
3,2753333333,1,0,45,3,0.02173913,2,6673695652,HIGH,May,3,2,1,3,Returning_Visitor,TRUE,TRUE
4,1335833333,2,64,67,2,0.014414414,1,6094324324,LOW,May,3,2,2,4,Returning_Visitor,FALSE,TRUE
11,1363333333,2,72.5,80,2,0.002247191,0,2825395506,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
9,417.25,0,0,42,3,0,1,0,HIGH,May,4,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
1,56,0,0,17,3,0.033333333,2,0,LOW,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
4,40.5,0,0,32,3,0,1,0,LOW,May,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,3,0,2,0,HIGH,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0.1,3,0,HIGH,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,3,0.020512821,2,0,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,3,0,0,0,LOW,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,3,0.04,3,0,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,HIGH,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,2,0,0,0,LOW,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,-1,0,-1,1,0,0.2,3,0,LOW,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0,3,0,HIGH,May,3,2,8,2,Returning_Visitor,FALSE,FALSE
1,90,0,0,31,2,0.025,2,0,NORMAL,May,3,2,6,1,Returning_Visitor,FALSE,FALSE
8,114.5,0,0,36,3,0.004166667,2,1609065,HIGH,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,1,0.1,3,0,NORMAL,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
6,1248611111,3,243,25,2,0.007142857,2,24897,LOW,May,2,2,5,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,1,0,3,0,HIGH,May,3,2,2,11,New_Visitor,FALSE,FALSE
3,54,0,0,50,2,0.004,0,1095876,LOW,May,2,2,7,6,Returning_Visitor,TRUE,TRUE
2,4766666667,0,0,83,2,0,0,2894180488,NORMAL,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,0,0.114285714,3,0,NORMAL,May,1,1,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,3,0,1,0,LOW,May,2,4,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,3,0,LOW,May,2,2,4,6,Returning_Visitor,TRUE,FALSE
3,60,0,0,29,1,0.006896552,2,0,LOW,May,3,2,8,6,Returning_Visitor,FALSE,FALSE
5,236.25,0,0,41,2,0,0,2107980488,LOW,May,1,1,6,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,0,0.133333333,3,0,LOW,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
1,6,0,0,41,3,0.012698413,1,0,LOW,May,2,4,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,3,0,2,0,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,57,0,0,28,3,0.007407407,1,3298533333,LOW,May,1,1,1,4,Returning_Visitor,FALSE,TRUE
8,5783333333,1,3,115,3,0.01252501,1,0,HIGH,May,3,2,2,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,1,0,2,0,NORMAL,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,2,0,HIGH,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
8,4401041667,7,315,63,2,0.009230769,1,1208192262,NORMAL,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
24,2908603687,6,529.7,178,3,0.003939056,0,6149343862,NORMAL,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0.09,3,0,NORMAL,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,3,0,0,0,LOW,May,2,2,2,2,New_Visitor,TRUE,FALSE
4,80,0,0,16,2,0.0375,2,0,LOW,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
2,17,0,0,11,1,0,1,5453454545,LOW,May,2,4,8,4,New_Visitor,FALSE,TRUE
1,4,0,0,46,2,0.005925926,1,0,HIGH,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,2,0.008333333,2,0,NORMAL,May,4,1,2,4,Returning_Visitor,FALSE,FALSE
0,0,1,28,19,2,0.021052632,2,1138642105,LOW,May,4,1,6,4,Returning_Visitor,TRUE,TRUE
2,683,0,0,16,2,0,0,3057647059,LOW,May,2,2,1,4,New_Visitor,FALSE,TRUE
0,0,1,38,10,1,0.018181818,2,0,LOW,May,2,10,2,4,Returning_Visitor,TRUE,FALSE
2,11,0,0,48,2,0.004255319,0,0,LOW,May,2,5,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,2,0,1,1133463158,LOW,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
4,91,3,135.5,69,3,0.004761905,0,0,LOW,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
2,115.6,2,503.25,61,2,0,0,1036090909,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1,0,2,0,LOW,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
7,1708333333,1,39,4,3,0,0,0,LOW,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
7,67,2,725.5,101,3,0.009444444,0,2062474136,LOW,May,1,1,6,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,0,0.2,3,0,NORMAL,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,106,2,0.001886792,0,1324135445,LOW,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.066666667,3,0,HIGH,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,1,0.016,2,0,NORMAL,May,2,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,2,0,2,0,LOW,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,63,1,0.0265625,2,0,HIGH,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
2,42.5,0,0,48,3,0.008571429,1,5540024667,HIGH,May,2,2,4,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,11,3,0,1,0,LOW,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
2,4,0,0,14,1,0,2,0,LOW,May,2,5,4,3,Returning_Visitor,FALSE,FALSE
9,1054285714,1,13,42,2,0.036601307,2,3554847806,LOW,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
1,22,0,0,2,0,0,3,0,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,46,2,0,0,0,LOW,May,2,2,7,2,New_Visitor,FALSE,FALSE
1,78,1,14,37,3,0,1,6773686486,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
8,1976666667,0,0,7,3,0.013333333,2,0,HIGH,May,3,2,3,2,Returning_Visitor,TRUE,FALSE
3,148,2,58.5,33,2,0,0,0,LOW,May,2,4,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1,0.023809524,3,0,HIGH,May,2,2,6,1,Returning_Visitor,TRUE,FALSE
2,0,0,0,8,0,0.075,3,0,LOW,May,1,2,1,2,Returning_Visitor,FALSE,FALSE
2,2758333333,0,0,22,3,0.008695652,0,0,LOW,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0.1,3,0,LOW,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,3,0.08,3,0,NORMAL,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,2,23,52,3,0.009615385,1,0,LOW,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,3,36,23,3,0.016,1,303236,HIGH,May,1,1,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,25,3,0.004,2,0,LOW,May,2,5,1,2,Returning_Visitor,FALSE,FALSE
1,14,1,38,46,2,0.004444444,1,0,LOW,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,0,0.1,3,0,HIGH,May,1,1,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1,0,0,0,LOW,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,0,0.066666667,3,0,HIGH,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
5,8166666667,0,0,43,1,0,0,0,LOW,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,3,0.014285714,3,0,HIGH,May,2,4,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,2,0.01,2,0,LOW,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
3,47,0,0,66,1,0.003030303,0,1196954545,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,55,2,18,9,1,0,2,172704,LOW,May,2,4,3,4,Returning_Visitor,FALSE,TRUE
3,470,0,0,21,3,0.016,2,215952,LOW,May,2,6,1,3,Returning_Visitor,FALSE,FALSE
